hospital_name,institution_type,specialty,departments,address,sido,sigungu,dong,phone,website,email,representative,bed_count,doctor_count,established_date,ykiho,source
김영진성형외과의원,의원,,,"서울특별시 서초구 서초중앙로24길 27, G5센트럴프라자 205호, 207호 (서초동)",서울,서초구,서초동,02-548-2662,http://www.youngforever.co.kr,,,0,1,20030210,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,hira
김인중성형외과의원,의원,,,"서울특별시 강남구 압구정로30길 12, 3층 (신사동)",서울,강남구,신사동,02-3445-5599,www.ijclinic.com/,,,0,1,20060920,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQzIyQxMyQzNjE0ODEjNjEjJDEjJDAjJDgz,hira
김종서성형외과의원,의원,,,"서울특별시 강남구 논현로 842, 압구정빌딩, 2층일부 (신사동)",서울,강남구,신사동,3416-0070,http://www.surgery.co.kr,"godo@godo.co.kr, plastic@surgery.co.kr",,0,1,20021114,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ5OSQyNjE0ODEjNTEjJDEjJDYjJDgz,hira
김종철성형외과의원,의원,,,"서울특별시 영등포구 영중로 37, (영등포동4가)",서울,영등포구,영등포동4가,02-2677-7331,http://김종철성형외과.com/,,,0,1,19940216,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzQxIyQxIyQ3IyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz,hira
김지연위쉬성형외과의원,의원,,,"서울특별시 강남구 압구정로 432, 7층 (청담동)",서울,강남구,청담동,02-549-8841,http://wesheps.com/,,김지연,0,1,19951201,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQxMyQzNjEyMjIjNTEjJDEjJDIjJDgz,hira
김한성성형외과의원,의원,,,"서울특별시 강남구 강남대로 590, 11층 (논현동, 미혜빌딩)",서울,강남구,논현동,02-3442-2302,http://www.kimhansung.co.kr/,,,0,1,20050319,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQyIyQ3IyQwMCQzNjEyMjIjODEjJDEjJDIjJDgz,hira
김형진베이직성형외과의원,의원,,,"서울특별시 강남구 논현로 824, 동양빌딩 4층 (신사동)",서울,강남구,신사동,544-5222,http://www.drkhj.com,,,0,2,20071203,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzExIyQyIyQzIyQwMCQzNjEwMDIjNDEjJDEjJDQjJDgz,hira
꼼꼼성형외과의원,의원,,,"서울특별시 강동구 고덕로 262, 고덕역 효성해링턴 타워 더퍼스트 301호 (명일동)",서울,강동구,명일동,02-6949-3737,https://youtube.com/@commecommeps,yt-support-solutions-kr@google.com,,0,1,20201210,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzQxIyQyIyQ3IyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz,hira
나창수안과의원,의원,,,"서울특별시 강서구 공항대로41길 76, 로얄프라자 4층 401호 (등촌동)",서울,강서구,등촌동,02-3665-1999,,,,0,1,19980223,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ4OSQzNjEyMjIjNTEjJDEjJDIjJDgz,hira
네오성형외과의원,의원,,,"서울특별시 송파구 가락로18길 8, 2,3층 (송파동)",서울,송파구,송파동,02-3443-6363,https://www.neops.co.kr/,,,0,2,20110511,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ4OSQzNjE4MzIjNzEjJDEjJDgjJDgz,hira
네이처온성형외과의원,의원,,,"서울특별시 강남구 봉은사로 117, 이건빌딩 6층 (논현동)",서울,강남구,논현동,02-512-4541,http://www.natureonps.com/,webtick@gmail.com,,0,1,20251001,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ5OSQzNjEyMjIjNTEjJDEjJDYjJDgz,hira
넥스트성형외과의원,의원,,,"서울특별시 강남구 봉은사로 108, 6층 (역삼동)",서울,강남구,역삼동,02-2052-1011,https://youtube.com/@가슴성형은이재수원장,yt-support-solutions-kr@google.com,,0,1,20161215,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQwMyQyNjE4MzIjNzEjJDEjJDgjJDgz,hira
노블와이성형외과의원,의원,,,"서울특별시 강남구 논현로 823, B&S빌딩 5층 (신사동)",서울,강남구,신사동,02-3446-7300,http://www.nobley.co.kr,nobley7300@naver.com,,0,1,20111118,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ5MiQyNjEwMDIjNTEjJDEjJDIjJDgz,hira
노상훈성형외과의원,의원,,,"서울특별시 강남구 도산대로 110, 케이비엘 센터 7층 (논현동)",서울,강남구,논현동,0507-1417-3639,http://www.rohps.com/,krckrc@hanmail.net,,0,3,20170717,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ2MiQzNjEwMDIjNjEjJDEjJDQjJDgz,hira
노엘의원,의원,,,"서울특별시 서초구 강남대로53길 7, 503,504호 (서초동, 강남애니타워)",서울,서초구,서초동,,https://www.instagram.com/noel_25years/,,,0,1,20160830,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ5MiQyNjEwMDIjNDEjJDEjJDQjJDgz,hira
노정식성형외과의원,의원,,,"서울특별시 중구 명동8길 40, 3층 (충무로1가)",서울,중구,충무로1가,778-7933,http://rhodoctor.co.kr,,노정식,0,1,19960508,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ5OSQzNjEwMDIjODEjJDEjJDIjJDgz,hira
노종훈성형외과의원,의원,,,"서울특별시 강남구 압구정로 156, (신사동, 카로시티2 빌딩 304,405,406,407호)",서울,강남구,신사동,02-515-5300,https://www.instagram.com/njhps_surgery,,,0,2,20100323,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ4MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,hira
눈높이성형외과의원,의원,,,"서울특별시 강남구 강남대로 446, 한웰빌딩 5층 (역삼동)",서울,강남구,역삼동,02-501-0101,noonopiclinic.com,,,0,1,20220920,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQyIyQxIyQwMCQ0NjE0ODEjNTEjJDEjJDYjJDgz,hira
다나아의원,의원,,,"서울특별시 강남구 선릉로 641, (논현동, 204호)",서울,강남구,논현동,0507-1493-7100,https://blog.naver.com/danaahent,,,0,3,20140502,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ3OSQzNjEwMDIjNjEjJDEjJDgjJDgz,hira
다름성형외과의원,의원,,,"서울특별시 강남구 테헤란로 101, 이즈타워 10층 (역삼동)",서울,강남구,역삼동,02-558-5011,https://youtube.com/channel/UC10yjxzWTjBoQ17VbR4Wq-A,yt-support-solutions-kr@google.com,,0,2,20180404,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,hira
다미인성형외과의원,의원,,,"서울특별시 강남구 논현로 715, 3층 301,302호 (논현동)",서울,강남구,논현동,0507-1427-0003,http://www.dmips.co.kr/,,,0,1,20001010,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQwMyQzNjEyMjIjNzEjJDEjJDgjJDgz,hira
다보는성모안과의원,의원,,,"서울특별시 동대문구 왕산로 193, 6층, 7층 (청량리동)",서울,동대문구,청량리동,02-964-5235,https://allvisioneye.dothome.co.kr,,,0,1,20181221,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ4MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,hira
다비다성형외과의원,의원,,,"서울특별시 강남구 논현로 822, 로뎀빌딩 2층 (신사동)",서울,강남구,신사동,02-6953-6056,http://www.dabidaps.com,,이희종,0,1,20230904,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQyIyQ3IyQwMCQ0NjEwMDIjNjEjJDEjJDQjJDgz,hira
다비코이비인후과의원,의원,,,"서울특별시 서초구 강남대로 623, 잠원동 우일빌딩 11층 (잠원동)",서울,서초구,잠원동,02-6241-4711,http://www.davico.co.kr/,,,0,1,20241211,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQwMyQzNjEwMDIjNTEjJDEjJDYjJDgz,hira
다시피움성형외과의원,의원,,,"서울특별시 서초구 서초대로73길 9, 타임빌딩 701(실제 601)호 (서초동)",서울,서초구,서초동,02-532-5888,http://www.dasipium.com,,곽민호,0,1,20220708,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,hira
닥터진이비인후과의원,의원,,,"서울특별시 서초구 강남대로 621, 2층 (잠원동, K TOWER)",서울,서초구,잠원동,02-2088-8585,https://doctorjinseoul.com/,,,0,3,20170228,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ3MiQzNjEwMDIjNzEjJDEjJDgjJDgz,hira
닥터핏의원,의원,,,"서울특별시 강남구 강남대로 528, 4층 (논현동, 원앤원63.5빌딩)",서울,강남구,논현동,02-515-6280,http://dr-fit.co.kr/,,,0,1,20160729,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ3OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,hira
달비성형외과의원,의원,,,"서울특별시 강남구 도산대로1길 13, ICT TOWER 2층 (신사동)",서울,강남구,신사동,02-515-7070,https://www.dalbps.com,,직접,0,1,20241005,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjODEjJDEjJDYjJDgz,hira
담스의원,의원,,,"서울특별시 중구 다산로 112, 담스빌딩 3층 (신당동)",서울,중구,신당동,2233-3438,http://www.dams.co.kr,dams01@naver.com,이미지,0,1,19900118,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ4OSQzNjEyMjIjNzEjJDEjJDgjJDgz,hira
대윤성형외과의원,의원,,,"서울특별시 영등포구 영등포로 358, 대윤메디컬센터 6층 (신길동)",서울,영등포구,신길동,02-831-3022,http://www.bodycenter.co.kr/,,,0,1,20181030,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQ1IyQwMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,hira
더니버스성형외과의원,의원,,,"서울특별시 동작구 사당로 300, 2층 201, 202, 203, 206, 207호 (사당동, 이수자이)",서울,동작구,사당동,02-517-9227,http://www.nevus.co.kr,,최태현,0,1,20200805,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQwMyQyNjE4MzIjODEjJDEjJDIjJDgz,hira
더라인성형외과의원,의원,,,"서울특별시 강남구 가로수길 65, 4,5,6층 (신사동)",서울,강남구,신사동,1899-0252,http://www.theline.kr/,,,0,3,20110318,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQ4MiQzNjEyMjIjNDEjJDEjJDQjJDgz,hira
더리젠성형외과의원,의원,,,"서울특별시 강남구 논현로 843, EGI빌딩 2층,4층 (신사동)",서울,강남구,신사동,02-6958-8790,https://theregenps.com/,,이석준,0,1,20240607,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ5MiQyNjEwMDIjNjEjJDEjJDgjJDgz,hira
더성형외과의원,의원,,,"서울특별시 강남구 논현로 868, 구정빌딩 6층 (신사동)",서울,강남구,신사동,02-3446-0055,http://www.theclinic.co.kr/,,가슴성형,0,8,20020502,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ5MiQzNjEwMDIjNTEjJDEjJDYjJDgz,hira
더스완성형외과의원,의원,,,"서울특별시 강남구 테헤란로51길 7, 수지빌딩 4층 (역삼동)",서울,강남구,역삼동,514-2230,https://blog.naver.com/psnomad,,,0,1,20050818,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ5OSQzNjEwMDIjODEjJDEjJDYjJDgz,hira
더케이플러스성형외과의원,의원,,,"서울특별시 강남구 도산대로 333, K+ 메디칼타워 14~15층 (신사동)",서울,강남구,신사동,02-515-8030,https://kplusdrkim.co.kr/,kplusksy1@naver.com,,0,1,20250730,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz,hira
더클래식의원,의원,,,"서울특별시 강남구 학동로 206, 동화빌딩 5층 (논현동)",서울,강남구,논현동,02-542-4335,http://www.theclassicclinic.com/,,,0,1,20111216,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ2MiQyNjE0ODEjNzEjJDEjJDgjJDgz,hira
더타이트성형외과의원,의원,,,"서울특별시 강남구 봉은사로 109, 싼타홍메디컬타워 7~8,10~11층 (논현동)",서울,강남구,논현동,02-545-8828,https://youtube.com/@thetightps,yt-support-solutions-kr@google.com,이마거상,0,1,20200826,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz,hira
더플랜성형외과의원,의원,,,"서울특별시 강남구 압구정로20길 6, 한스빌딩 2,4층 (신사동)",서울,강남구,신사동,02-543-5009,http://www.theplanps.com,,더보기,0,1,20210115,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ4OSQzNjEyMjIjNTEjJDEjJDIjJDgz,hira
도도성형외과의원,의원,,,"서울특별시 동대문구 천호대로 425, 3층 (장안동)",서울,동대문구,장안동,02-2213-3377,http://www.dodobeauty.com/,,소개,0,1,20110502,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE4MzIjNDEjJDEjJDQjJDgz,hira
두드림성형외과의원,의원,,,"서울특별시 강남구 테헤란로 115, 서림빌딩 2층 (역삼동)",서울,강남구,역삼동,02-564-6500,http://www.dodreamps.com/,dodreamps@naver.com,임찬수,0,3,20131017,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ4OSQyNjE0ODEjNjEjJDEjJDgjJDgz,hira
두한성형외과의원,의원,,,"서울특별시 강남구 언주로 869, 5층 (신사동)",서울,강남구,신사동,02-543-9870,http://www.duhans.com,,재직,0,1,20061218,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQ0NjE0ODEjNjEjJDEjJDQjJDgz,hira
드레스성형외과의원,의원,,,"서울특별시 서초구 강남대로 449, 영신빌딩 4, 5, 6층 (서초동)",서울,서초구,서초동,02-595-6666,http://dressps.co.kr,,,0,7,20180517,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjNjEjJDEjJDQjJDgz,hira
드림성형외과의원,의원,,,"서울특별시 강남구 논현로 848, 2층,5층,6층,7층,10층일부 (신사동)",서울,강남구,신사동,02-546-1616,http://www.e-dream.co.kr,dream@e-dream.co.kr,,0,9,19990119,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQwMyQyNjEyMjIjNjEjJDEjJDgjJDgz,hira
디바인성형외과의원,의원,,,"서울특별시 강남구 도산대로 114, 수일빌딩 4층 (논현동)",서울,강남구,논현동,02-545-5110,http://divineps.co.kr/,,,0,1,20180420,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQwMyQyNjE4MzIjNjEjJDEjJDgjJDgz,hira
디비성형외과의원,의원,,,"서울특별시 강남구 테헤란로 109, 강남제일빌딩 6층 (역삼동)",서울,강남구,역삼동,02-553-9870,http://www.db-ps.co.kr,dbplastic2@gmail.com,수술,0,1,20210623,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE4MzIjNDEjJDEjJDQjJDgz,hira
디엘 성형외과의원,의원,,,"서울특별시 서초구 강남대로 563, 페이토 4층 (잠원동)",서울,서초구,잠원동,02-515-1155,https://www.dlprs.com/,,,0,1,20231004,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQxMyQ0NjEwMDIjODEjJDEjJDYjJDgz,hira
디자이너성형외과의원,의원,,,"서울특별시 강남구 압구정로28길 25, 4층 (신사동)",서울,강남구,신사동,02-515-5500,http://www.beauty-people.com,,,0,1,20120615,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQxMyQyNjE0ODEjNjEjJDEjJDgjJDgz,hira
라리성형외과의원,의원,,,"서울특별시 강남구 논현로 831, 네오스 4층 (신사동)",서울,강남구,신사동,02-547-7552,http://www.lareeps.com,,,0,2,20090603,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQyIyQ1IyQwMCQ0NjEwMDIjNzEjJDEjJDgjJDgz,hira
라비앙성형외과의원,의원,,,"서울특별시 강남구 선릉로 805, W빌딩 3, 4층 (신사동)",서울,강남구,신사동,02-515-1000,www.lavianps.com/,,,0,6,20120918,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjEyMjIjODEjJDEjJDYjJDgz,hira
라이안성형외과의원,의원,,,"서울특별시 서초구 강남대로 429, 6층 (서초동, 동일빌딩)",서울,서초구,서초동,02-535-3888,http://www.ryanps.com/,,,0,1,20161213,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQ5MiQyNjE0ODEjNjEjJDEjJDAjJDgz,hira
라포레성형외과의원,의원,,,"서울특별시 강남구 논현로 824, 동양빌딩 5층 (신사동)",서울,강남구,신사동,02-542-2770,http://www.clinicforet.com,,,0,1,20060912,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ4OSQyNjEyMjIjNjEjJDEjJDAjJDgz,hira
라피아의원,의원,,,"서울특별시 성북구 길음로 11, 2층 228,229,230호 (길음동, 길음역롯데캐슬트윈골드아파트)",서울,성북구,길음동,02-909-2061,,,,0,1,19941105,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ4MiQyNjE0ODEjNjEjJDEjJDAjJDgz,hira
라해의원,의원,,,"서울특별시 강남구 강남대로 548, 건우빌딩 7층 (논현동)",서울,강남구,논현동,02-522-9021,http://www.rahae.co.kr/,,,0,1,20180316,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ2MiQzNjE0ODEjNjEjJDEjJDQjJDgz,hira
랩이비인후과의원,의원,,,"서울특별시 마포구 양화로 61, 두암빌딩 1(일부)2(일부)층 (서교동)",서울,마포구,서교동,02-6015-5075,http://labent.modoo.at,,,0,2,20200316,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,hira
레알성형외과의원,의원,,,"서울특별시 강남구 압구정로 164, 아세아빌딩 202호 (신사동)",서울,강남구,신사동,02-512-1616,http://www.realformen.com,,,0,2,20040506,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ4MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,hira
레오성형외과의원,의원,,,"서울특별시 강남구 테헤란로 105, 11층 1101호 (역삼동)",서울,강남구,역삼동,02-556-5525,https://www.leo-ps.com/,,,0,1,20251119,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ4MiQyNjE0ODEjODEjJDEjJDIjJDgz,hira
렉스성형외과의원,의원,,,"서울특별시 강남구 도산대로 108, 16층 (논현동)",서울,강남구,논현동,02-3442-5551,http://www.rexclinic.com/,,인사말,0,1,20090525,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ3OSQyNjE0ODEjNjEjJDEjJDAjJDgz,hira
로이성형외과의원,의원,,,"서울특별시 강남구 강남대로 652, 7층 (신사동)",서울,강남구,신사동,02-516-5525,http://roisurgery.com/?utm_source=naver&utm_medium=organic&utm_campaign=place,,,0,1,20200413,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQ4OSQzNjEyMjIjNjEjJDEjJDQjJDgz,hira
로제성형외과의원,의원,,,"서울특별시 은평구 통일로 857, 5호 (갈현동)",서울,은평구,갈현동,02-359-1255,http://www.irosee.co.kr/,,,0,1,20040913,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQwMyQ0NjE0ODEjODEjJDEjJDIjJDgz,hira
로즈성형외과의원,의원,,,"서울특별시 강남구 봉은사로 209, 10층 (논현동)",서울,강남구,논현동,518-2177,http://www.rosestyle.co.kr,,,0,1,20140520,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ2MiQzNjE0ODEjNzEjJDEjJDgjJDgz,hira
로코코성형외과의원,의원,,,"서울특별시 강남구 논현로 842, 압구정빌딩 3층일부 (신사동)",서울,강남구,신사동,2135-2702,https://blog.naver.com/rococo2015,,,0,1,20110404,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQ2MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,hira
루브르성형외과의원,의원,,,"서울특별시 강남구 강남대로 476, urbanhive 10층 (논현동)",서울,강남구,논현동,02-535-1719,http://www.louvreps.com,,윤성원입,0,1,20190703,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ3MiQzNjEyMjIjODEjJDEjJDYjJDgz,hira
르제이의원,의원,,,"서울특별시 강남구 도산대로 134, 7층 (논현동)",서울,강남구,논현동,02-549-3153,https://www.instagram.com/lej__clinic,,,0,1,20250916,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ5MiQzNjE0ODEjNDEjJDEjJDgjJDgz,hira
리뉴외과의원,의원,,,"서울특별시 강남구 도산대로 335, J MEDI TOWER 11, 12층 (신사동)",서울,강남구,신사동,02-549-0119,https://youtube.com/@renu6526,yt-support-solutions-kr@google.com,,0,1,20190805,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ4OSQ0NjEwMDIjODEjJDEjJDYjJDgz,hira
리드성형외과의원,의원,,,"서울특별시 강남구 언주로30길 21, 지하1층 B101-31-1호 (도곡동, 아카데미스위트)",서울,강남구,도곡동,02-6953-3231,http://lead.ps,,이미지,0,1,20240513,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ4OSQzNjE4MzIjNDEjJDEjJDQjJDgz,hira
리미티드성형외과의원,의원,,,"서울특별시 서초구 강남대로 527, 브랜드칸 타워 11층 (반포동)",서울,서초구,반포동,02-540-1045,https://www.limitedps.co.kr,,,0,1,20220111,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQwMyQ0NjE0ODEjNjEjJDEjJDAjJDgz,hira
리브성형외과의원,의원,,,"서울특별시 서초구 나루터로 80, 자은빌딩 4층 (잠원동)",서울,서초구,잠원동,,https://liv-clinic.net,info@livps.co.kr,인터뷰,0,2,20250314,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQ4MiQzNjEwMDIjNTEjJDEjJDIjJDgz,hira
리셋성형외과의원,의원,,,"서울특별시 서초구 강남대로 509, 10층 (반포동)",서울,서초구,반포동,02-6246-1113,http://www.resetps.com,"resetps25@naver.com, webtick@gmail.com",,0,1,20250625,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQyIyQxIyQwMCQzNjEwMDIjNjEjJDEjJDAjJDgz,hira
리스토리성형외과의원,의원,,,"서울특별시 강남구 강남대로 468, 충림빌딩 4층 (역삼동)",서울,강남구,역삼동,02-557-2452,https://www.restoryps.com,,,0,2,20250507,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ3MiQzNjE4MzIjODEjJDEjJDYjJDgz,hira
리아성형외과의원,의원,,,"서울특별시 강남구 도산대로 134, 페이토빌딩 6층 (논현동)",서울,강남구,논현동,02-6413-2020,https://www.rea-ps.com/,,스토리,0,1,20250827,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ2MiQyNjE4MzIjNDEjJDEjJDgjJDgz,hira
리아이성형외과의원,의원,,,"서울특별시 강남구 도산대로 104, 1st Avenue 8층 (논현동)",서울,강남구,논현동,02-549-7889,http://li-eye.com/,psdrjeon@naver.com,페이지,0,1,20230721,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQzIyQwMyQzNjE0ODEjNjEjJDEjJDAjJDgz,hira
리안성형외과의원,의원,,,"서울특별시 노원구 동일로 1402, 4층 (상계동, 기업빌딩)",서울,노원구,상계동,02-932-9753,http://www.reanclinic.co.kr/,,,0,2,20091110,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzQxIyQxIyQ3IyQxMyQyNjE0ODEjNzEjJDEjJDgjJDgz,hira
리앤리성형외과의원,의원,,,"서울특별시 서초구 강남대로 423, 한승빌딩 501호 (서초동)",서울,서초구,서초동,02-2138-1679,https://reandre.co.kr/,,이정우,0,1,20250804,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ3OSQyNjEyMjIjNjEjJDEjJDAjJDgz,hira
리코성형외과의원,의원,,,"서울특별시 강남구 도산대로 122, (논현동, 에메랄드타워)",서울,강남구,논현동,0507-1352-5201,http://www.licoclinic.com/,,,0,1,20111201,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz,hira
리트머스성형외과의원,의원,,,"서울특별시 강남구 테헤란로 528, 슈페리어타워 13층 (대치동)",서울,강남구,대치동,02-567-8988,http://retmusps.com/,retmusps@gmail.com,이미지,0,1,20201016,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ5OSQzNjEyMjIjNDEjJDEjJDQjJDgz,hira
